zip,actualAmountPaid,numberOfProperties,numberOfFinalProperties,costSharePercentage,projectAmount,benefitCostRatio,netValueBenefits,propertyAction,damageCategory,structureType,cluster_label,count_property,pct_fs_risk_2020_5,pct_fs_risk_2050_5,pct_fs_risk_2020_100,pct_fs_risk_2050_100,pct_fs_risk_2020_500,pct_fs_risk_2050_500,total_population,pop_density,Log Flood Risk,Log Fire Risk,Quake Risk,Log Population Density
45227,560459.0,17,299,0.37999999999999995,920198.0,1.4780000000000002,1550501.0,Floodproofed,0 - 49%,Single Family,9,10340,1.0,1.2,7.4,8.1,10.6,11.2,18468,1240.0782992475192,0.6900822165013636,-1.8396795884230663,-0.017823888358876442,1.392874568366887
45238,1577538.0,16,145,0.6266666666666667,1216992.0,1.7996666666666667,2986729.6666666665,Acquisition/Demolition,0 - 49%,Single Family,11,18246,0.2,0.4,6.3,6.6,7.8,8.5,46359,1778.202980495117,1.6226635785562795,-1.836916362481868,0.009240216053855459,1.5410814952606242
45239,85500.0,1,1,0.75,114387.0,1.132,803849.0,Acquisition/Demolition,0 - 49%,Single Family,11,13410,0.0,0.1,5.4,6.4,7.1,7.6,28757,1757.7281328736606,2.261813835663769,-1.9743610405985743,-0.9495777391689968,1.5363193172722174
45328,87200.0,1,7,0.38,806000.0,1.595,1252341.0,Acquisition/Demolition,0 - 49%,Single Family,16,265,2.3,2.3,4.5,4.5,4.9,4.9,576,554.7139611680966,1.4979004781632632,,-1.1943883928936223,1.0620951984936735
45419,746539.0,19,684,0.75,1840222.0,1.9189999999999998,5469778.0,Acquisition/Demolition,0 - 49%,Single Family,11,8097,0.1,0.1,3.5,4.2,6.2,6.8,15060,1509.594041493989,2.563982022937231,-1.8039102240127076,-0.13727106290516594,1.4737425290394774
45502,120000.0,1,1,0.75,158443.0,1.31,210314.0,Acquisition/Demolition,0 - 49%,Single Family,8,8026,3.2,3.3,7.1,7.5,9.0,9.4,15708,52.48987166523781,0.3998688678083949,-1.7514132416212047,-0.16705035898907875,0.09320650078693203
45640,212383.0,1,1,0.63,327968.0,1.216,346228.0,Acquisition/Demolition,0 - 49%,Non-residential - Private,18,13263,8.3,8.8,18.0,18.2,20.6,21.0,16121,34.966577311708676,-1.515343799512162,0.07222151618718316,-1.1708097252562937,-0.07345234111039026
45669,78000.0,1,17,0.74,1053509.0,1.8159999999999998,2172926.0,Acquisition/Relocation,0 - 49%,Single Family,12,9263,11.3,12.0,37.6,38.2,52.0,53.1,9844,109.73701041647692,-3.0855915266123533,0.6042029793376574,-1.1236869346738514,0.3960622848864755
45686,489396.0,13,195,0.4500000000000001,616802.0,1.2740000000000005,707165.0,Floodproofed,0 - 49%,Single Family,29,3135,10.5,11.0,19.0,19.4,22.0,22.8,3508,14.64063423895283,-1.735706414331931,-0.01840324099906718,-1.1817981245306597,-0.4298357360955901
45732,335309.0,12,132,0.5700000000000001,540331.0,0.0,0.0,Acquisition/Demolition,0 - 49%,Single Family,29,5778,13.4,13.8,26.3,26.6,29.3,29.5,4403,22.787544825877305,-2.3522122430926635,-0.3233578465007652,-0.3879235066891009,-0.24890336236212904
45745,13281.0,1,1,0.75,22798.0,1.546,97375.0,Acquisition/Demolition,0 - 49%,Single Family,29,2277,20.1,20.5,24.4,24.5,25.5,25.6,1485,7.694043863966859,-2.352238053725081,-0.6544360447033614,-1.1154678344967812,-0.6918874416173457
45746,55899.0,2,4,0.7,90968.0,1.006,94559.0,Acquisition/Demolition,0 - 49%,Single Family,29,653,19.1,19.4,28.6,28.8,31.1,31.4,269,6.278610859447997,-2.6368598178478404,-0.6257195294392677,-1.1278705915334284,-0.774300636113998
45840,3097675.0,44,796,0.6752272727272725,1483879.4772727273,0.6343409090909091,966762.4090909091,Acquisition/Demolition,50 - 99%,Single Family,9,24021,1.4,1.5,9.8,10.3,25.2,25.9,55589,128.0277483475763,-0.3813383225071413,-2.03865934078106,-1.4057540022026271,0.4594032234871602
45875,2844632.0,47,536,0.6880851063829786,771531.9361702128,0.0,0.0,Acquisition/Demolition,50 - 99%,Vacant Land,8,8248,2.0,2.1,7.2,7.4,13.5,14.1,11207,42.22758892705578,0.262609401313785,-2.161691967676432,-1.4167746281221711,0.00393616309389879
46001,123622.0,4,24,0.75,312080.0,0.0,0.0,Acquisition/Relocation,50 - 99%,Single Family,1,8885,2.9,3.1,12.2,12.4,14.8,15.2,9993,52.25719360170096,-0.42343707629916205,-2.0048124317739706,-0.22656407385503025,0.0913830489160454
46016,356634.0,18,504,0.75,536425.0,1.026,825253.0,Acquisition/Demolition,50 - 99%,Vacant Land,9,13448,1.1,1.1,8.4,9.0,14.4,15.0,18046,1094.4421853304357,0.33512392068251445,-1.964306033118608,-0.1538384442782419,1.3415048859974923
46060,239347.0,5,25,0.71,296260.0,7.337999999999999,2634311.0,Acquisition/Demolition,50 - 99%,Single Family,8,17020,1.5,1.5,6.2,6.4,9.7,10.1,41461,200.42956637417905,0.8095955211492873,-1.9480949485996804,-0.08697243497686982,0.6436043940459457
46072,360478.0,12,132,0.75,428930.0,1.2319999999999998,1104000.0,Acquisition/Demolition,50 - 99%,Vacant Land,15,6979,2.2,2.2,12.8,13.4,27.0,27.6,8592,29.437228642250794,-0.8492501166640383,-2.186405294131602,-1.0976982133174136,-0.14401714943972738
46124,45774.0,1,36,0.74,4594452.0,0.0,0.0,Acquisition/Demolition,50 - 99%,Single Family,1,4241,2.1,2.1,10.0,10.5,13.9,14.2,8949,56.07282723010779,-0.051069799231495655,-1.4090827263115726,0.3592068597940454,0.12031010674424858
46131,3021565.0,77,5810,0.7400000000000002,4136588.0,0.0,0.0,Acquisition/Demolition,50 - 99%,Vacant Land,8,14353,1.8,1.9,8.2,8.6,13.0,13.4,33215,102.50018076785605,0.2278469341294715,-1.778450462231382,-0.8155657451529856,0.36803414150651736
46143,3274045.0,32,1044,0.7399999999999997,4594452.0,0.0,0.0,Acquisition/Demolition,50 - 99%,Single Family,11,21331,0.3,0.3,2.7,2.9,4.4,4.6,57211,452.96447199121246,2.809494380198794,-1.79432653529093,-0.8262804378043299,0.9787818675451628
46151,5906222.0,75,1891,0.741216216216216,2007059.6351351351,0.0,0.0,Acquisition/Demolition,50 - 99%,Vacant Land,1,20641,5.8,6.0,12.8,13.4,18.1,18.5,31589,59.573453507121314,-0.9580705479401764,-0.9747468206724844,0.4312693504115273,0.1451702910477431
46156,96250.0,1,33,0.78,2306021.0,0.0,0.0,Acquisition/Demolition,0 - 49%,Single Family,8,1076,4.9,5.0,8.3,8.3,9.4,9.5,1253,11.84333750354922,0.07461881857650432,-2.0410650780386312,-0.9327511965201892,-0.5163713803373993
46166,455626.0,5,90,0.672,2119857.2,0.0,0.0,Acquisition/Demolition,50 - 99%,Single Family,24,1812,7.3,7.6,18.9,19.3,23.7,24.2,2167,23.971279243743858,-1.6179771373563756,-1.0031511239776398,0.5487229085968471,-0.22816676343578174
46236,112500.0,1,5,0.75,130877.0,0.0,0.0,Acquisition/Demolition,50 - 99%,Single Family,11,10260,0.5,0.6,3.6,3.8,5.7,5.8,28705,1051.9511026888242,2.142855379523805,-1.8961311293884069,-0.950587033127818,1.3252226811892678
46311,329992.0,2,4,0.75,358809.0,1.0570000000000002,387496.0,Acquisition/Demolition,50 - 99%,Single Family,18,9711,1.8,1.9,17.7,18.0,30.0,30.3,21632,613.5132533553917,-1.1202849846076923,-0.34889793247830564,-0.5724941436547123,1.1035186133144914
46563,622783.0,15,92,0.7528571428571428,258011.92857142858,2.0530000000000004,791330.0,Acquisition/Demolition,50 - 99%,Vacant Land,8,14937,2.5,2.7,7.8,8.1,10.5,10.8,23664,60.02052568058239,0.304429437911036,-1.9528382078098996,-1.4140412249423513,0.14823968841075638
46706,52740.0,1,1,0.75,46571.0,11.807,830127.0,Acquisition/Demolition,50 - 99%,Single Family,8,12642,1.3,1.3,9.7,10.0,14.7,15.0,18771,83.99403517506956,0.1480631098603822,-1.6339461610395605,-1.4964837982719934,0.286240019770397
46714,506270.0,11,166,0.75,554575.4545454546,0.5676363636363637,527694.9090909091,Acquisition/Demolition,50 - 99%,Single Family,8,7908,1.0,1.0,5.7,6.3,9.0,9.3,14931,44.74621908084511,1.0950845571773282,-1.9531758837413964,-0.3763677337767273,0.027704988369334462
46733,2956895.0,49,1267,0.7411363636363633,2170540.25,0.7757045454545449,254945.4090909091,Acquisition/Demolition,50 - 99%,Single Family,8,11794,1.5,1.6,5.4,5.7,8.2,8.5,18943,42.39996449889897,1.047036634847594,-2.006935396753757,-0.37122617467934266,0.005607437749682441
46738,447250.0,5,24,0.75,585430.0,3.096,2047012.0,Acquisition/Demolition,50 - 99%,Single Family,8,6050,1.0,1.0,5.9,5.9,9.0,9.2,8549,126.43023556974258,1.1128690350033654,-1.7323757957526928,-0.5206015286477504,0.4542437998138975
46743,92505.0,1,36,0.74,4594452.0,0.0,0.0,Acquisition/Demolition,0 - 49%,Single Family,8,1128,1.7,1.9,8.2,8.7,13.5,13.6,2050,35.32547409887989,0.2130021277862015,-2.0747698741342733,-0.4723923432703849,-0.06926496833776352
46802,1241284.0,36,481,0.7485714285714287,703360.6571428571,10.442485714285711,10053583.371428572,Acquisition/Demolition,50 - 99%,Vacant Land,9,4777,2.5,2.5,25.1,25.7,31.5,32.1,10584,965.0251331422857,-1.6022197095240132,-1.8382512435090832,-0.4612740869590613,1.2897590504905274
46803,7000.0,1,2,0.75,22752.0,0.0,0.0,Acquisition/Demolition,50 - 99%,Other (Specify in Comments),11,6322,0.6,0.6,4.5,4.5,7.8,7.9,9425,551.1803563882476,1.6790168638058958,-1.8985522651058824,-1.4283902571837856,1.0594677407451254
46804,118653.0,4,43,0.75,527521.75,9.356000000000002,8419967.25,Acquisition/Demolition,50 - 99%,Single Family,11,10424,0.2,0.3,3.1,3.3,5.0,5.2,28587,573.2357210374743,2.6599657210164063,-1.5396668239273403,-0.474280278834943,1.0755992162440329
46806,14500.0,1,17,0.75,734375.0,12.360999999999999,12293249.0,Acquisition/Demolition,0 - 49%,Single Family,11,11027,0.0,0.0,2.8,3.1,5.2,5.5,24711,1037.849917351262,3.2738167839000343,-1.9219619246757642,-1.4283902571837856,1.3196735605865646
46807,351451.0,5,68,0.742,914026.0,1.7598000000000007,1314791.0,Acquisition/Demolition,50 - 99%,Single Family,11,6535,0.0,0.0,8.2,8.5,13.3,13.7,17538,2110.6196735074273,1.6124193891506196,-1.8014684020223075,-1.4261395488542783,1.611552721803542
46809,93640.0,2,24,0.75,586146.0,8.799000000000003,6573955.0,Acquisition/Demolition,50 - 99%,Single Family,9,4413,2.0,2.1,15.0,15.2,20.3,20.5,9212,155.40370760654082,-0.6889015534714389,-1.5803653084079456,-1.4246606052489548,0.5390333688704799
46815,114000.0,1,1,0.75,143075.0,1.71,274013.0,Acquisition/Demolition,0 - 49%,Single Family,11,9277,0.1,0.1,2.1,2.3,3.8,3.9,28242,1047.0984450502817,3.4657550159121087,-1.8346309727537808,-1.444378131218328,1.323321494309191
46816,246500.0,2,15,0.745,574397.5,0.534,128810.0,Acquisition/Demolition,50 - 99%,Single Family,11,5334,0.6,0.7,3.9,4.0,6.3,6.6,19055,201.37216930095386,1.9233594042214757,-1.9400381801096744,-1.4128724304538094,0.6455328516811383
46819,216500.0,3,42,0.7399999999999999,995996.0,0.0,0.0,Acquisition/Demolition,50 - 99%,Single Family,8,3627,0.7,0.7,5.1,5.5,11.2,11.5,9657,145.57786762960413,1.165342536280847,-1.8994100746043885,-1.4106217221243018,0.5121920477135757
46901,1418767.0,21,241,0.75,864699.1428571428,0.654952380952381,23188.904761904763,Acquisition/Demolition,0 - 49%,Single Family,8,20609,1.6,1.7,7.4,8.0,11.1,11.6,39383,109.6711258590552,0.4818988052872449,-2.1332515342194776,-0.3106749999178548,0.3958155425512596
46902,155283.0,1,9,0.75,1336679.0,0.0,0.0,Acquisition/Demolition,0 - 49%,Single Family,11,16740,0.8,0.8,5.6,6.0,8.5,9.0,35778,259.06890326252164,1.2559710555234371,-2.1329040393463563,-0.28621892571289337,0.7490908702988641
47201,2912319.0,51,2413,0.75078431372549,3014574.294117647,0.07913725490196077,7440.235294117647,Acquisition/Demolition,50 - 99%,Single Family,1,21169,2.7,2.8,9.3,9.8,14.1,14.4,44831,84.67533777306906,-0.12505151375100068,-0.8834104070876653,0.42228338048782704,0.2895581999256978
47234,337740.0,6,60,0.7000000000000001,489858.0,0.0,0.0,Acquisition/Demolition,50 - 99%,Single Family,1,1556,9.1,9.9,22.9,23.1,28.0,28.3,1457,17.028552827561395,-2.0279932289204416,-1.9313970580476643,0.2635219298337261,-0.3680950115301964
47302,171000.0,2,4,0.75,234350.0,0.0,0.0,Acquisition/Demolition,50 - 99%,Single Family,8,15304,1.2,1.3,6.1,6.9,10.1,10.7,26018,151.3084314904959,0.822961902918855,-2.1163099898581805,-1.1409120072304972,0.5280583986488394
47383,99500.0,1,2,0.75,134139.0,0.0,0.0,Acquisition/Demolition,50 - 99%,Single Family,8,1914,3.4,3.6,7.5,7.8,9.2,9.5,3133,36.954755466030605,0.31240081776600986,-2.179222936749779,-0.20348319921348684,-0.050774064163060864
47433,276386.0,3,78,0.68,3119850.0,0.0,0.0,Acquisition/Demolition,50 - 99%,Single Family,24,3144,10.1,10.2,15.2,15.3,16.9,17.0,4039,19.2709237477936,-1.2742163731995138,-0.7002508748648658,0.6024361412546896,-0.3175036280992187
47448,1100669.0,30,1485,0.6866666666666664,1362273.3333333333,0.3968333333333333,61175.166666666664,Acquisition/Demolition,50 - 99%,Vacant Land,24,6865,13.1,13.5,20.1,20.3,22.1,22.2,7261,14.234771576281009,-1.8690405165304629,-0.5774860532482194,0.4937228571666434,-0.4413170073178724
47460,519884.0,14,221,0.75,851555.0,0.0,0.0,Acquisition/Demolition,50 - 99%,Single Family,15,8405,7.1,7.2,12.4,12.6,16.4,16.5,10917,28.02839216305513,-0.9163695969024384,-0.6102699453871921,-0.5172464791200566,-0.16411448561372322
47468,128141.0,4,171,0.68,1584874.0,0.0,0.0,Acquisition/Demolition,50 - 99%,Single Family,24,1808,12.1,12.1,20.7,20.9,26.2,26.3,1510,22.14662125132869,-1.9953628005455717,-0.6222759360480636,0.5664321566708038,-0.2605832447376184
47711,132500.0,1,1,0.94,145205.0,1.544,272288.0,Acquisition/Demolition,50 - 99%,Single Family,28,14890,0.1,0.1,4.6,5.3,8.3,8.9,32612,776.2735645931277,2.1139801728515835,-1.2641927083497428,2.1062540866982378,1.200266853665552
47712,148500.0,2,4,0.53,171587.0,0.0,0.0,Acquisition/Demolition,50 - 99%,Single Family,5,11753,3.0,3.4,12.6,12.9,15.6,16.0,26764,163.00487935409822,-0.5273932378874493,-1.319565748541907,2.193466468086867,0.5586585618919648
47834,620778.0,13,182,0.7369230769230769,768603.3076923077,0.5219230769230769,369789.23076923075,Acquisition/Demolition,0 - 49%,Single Family,1,14267,3.7,3.9,8.3,8.6,9.7,9.8,19263,49.54691961723357,0.15465859946165084,-1.4029808142523674,0.6615517269818161,0.06952526165182629
47862,599993.0,17,748,0.6799999999999998,968208.0,0.0,0.0,Acquisition/Demolition,50 - 99%,Single Family,15,1893,6.6,6.9,15.2,15.5,25.6,25.9,1390,13.287352847107858,-1.4481504892865291,-1.8079611533460016,-0.5643303766090125,-0.4694355672424903
47874,39260.0,1,7,0.75,133632.0,0.0,0.0,Acquisition/Demolition,50 - 99%,Single Family,15,4061,5.3,5.5,12.3,12.4,16.5,17.2,3207,18.000178587365852,-0.7963172037225201,-1.4864281864756128,-0.4824251521320826,-0.3454057362995575
47885,243405.0,5,63,0.8299999999999998,116109.0,0.0,0.0,Acquisition/Demolition,50 - 99%,Vacant Land,1,6869,4.7,4.9,12.9,13.1,17.7,18.1,8920,41.835561134026435,-0.8374207515683586,-1.1110946750499076,0.748324787567577,0.00010975971352882982
47905,104445.0,2,8,0.71,323606.0,1.361,623943.0,Acquisition/Demolition,50 - 99%,Single Family,8,17642,2.0,2.0,7.3,7.7,10.5,10.8,41631,134.595407243637,0.4720972018969441,-1.5561627769895965,-0.19466392647856776,0.4799595655812991
47909,155000.0,1,2,0.75,229301.0,0.0,0.0,Acquisition/Demolition,50 - 99%,Single Family,8,16704,1.6,1.6,6.8,7.2,11.2,12.0,43291,144.54696821190097,0.5575851006531761,-1.684846551033288,-0.12766194649011242,0.5092716474333335
47920,122900.0,2,6,0.73,276453.5,0.6805,311971.5,Acquisition/Demolition,50 - 99%,Single Family,15,1780,10.4,10.7,18.9,19.1,20.5,20.6,2260,30.72239135699198,-1.6444276656053445,-1.6570038465299226,-0.25947978398055904,-0.12650313466402002
47978,505656.0,8,72,0.75,637817.0,1.09,612332.0,Acquisition/Demolition,0 - 49%,Single Family,8,7675,2.1,2.3,10.5,10.9,15.0,15.4,11515,17.269897020676407,-0.1755971062636329,-1.942095448244012,-1.1551738742424975,-0.3623412374025213
48042,444718.0,3,18,0.75,762231.0,1.3470000000000002,1325168.0,Floodproofed,50 - 99%,Single Family,8,12525,0.3,0.3,7.2,7.8,14.7,15.2,31485,535.0183849377838,0.9637557912481974,-1.8651366611104865,-1.2464071824106608,1.0472315687158331
48169,196828.0,3,12,0.75,584887.0,1.134,793113.0,Acquisition/Demolition,0 - 49%,Manufactured Home,9,11655,2.2,2.3,10.3,10.6,17.7,18.0,21818,146.07016426580154,-0.3034826323321845,-1.0755673471548648,-1.0451038508395167,0.5135793751087571
48439,654000.0,5,20,0.75,1640067.0,1.005,1715282.0,Acquisition/Demolition,0 - 49%,Single Family,11,19331,0.3,0.3,4.3,4.4,7.1,7.2,48754,355.78545023742373,2.050333970214408,-1.6433240923327728,-1.322024855729518,0.8795018959089098
48519,105000.0,1,1,0.72,114397.0,5.2139999999999995,575646.0,Acquisition/Demolition,50 - 99%,Single Family,11,3167,0.3,0.3,5.4,5.5,8.1,8.3,6984,349.13827235344786,1.7446992426394388,-1.6806094436602943,-1.3496479379251056,0.8717484762432889
48910,63000.0,2,42,0.75,299003.0,1.38,1381001.0,Acquisition/Demolition,0 - 49%,Single Family,9,13816,1.8,1.8,7.4,7.7,12.6,12.9,35183,893.4129163135198,0.3598575853713793,-1.84772454429168,-1.5885383199089471,1.2580549242046606
48911,28000.0,1,21,0.75,299003.0,1.38,1381001.0,Acquisition/Demolition,0 - 49%,Single Family,11,11422,0.3,0.3,5.7,5.9,10.1,10.3,40852,991.9283566074223,1.5065114712926144,-1.8902124448957367,-1.07044618355477,1.3010652134233254
49058,61939.0,1,1,0.75,90440.0,2.88,575991.0,Acquisition/Demolition,50 - 99%,Single Family,8,9643,3.3,3.3,9.1,9.3,11.7,11.8,19122,50.10091317442577,-0.011974620417259172,-0.7048648696027324,-0.9511286009400616,0.07408856120667381
49306,254418.0,5,45,0.75,435164.8,3.4891999999999994,3429465.4,Acquisition/Demolition,0 - 49%,Single Family,9,3830,7.2,7.3,12.4,12.5,14.3,14.3,10650,207.55068616744052,-0.7996629401115731,-0.8883811320332428,-1.27989381303744,0.6579542922260534
49321,780181.0,10,84,0.75,629440.5,1.9815999999999998,2234508.1,Acquisition/Demolition,0 - 49%,Single Family,9,5360,5.8,5.9,13.2,13.3,14.8,15.2,17160,256.5467601096878,-0.7938203322474099,-0.9652180841983354,-1.6553357762585386,0.7450693791327214
49401,264034.0,1,1,0.69,270730.0,1.08,574492.0,Acquisition/Demolition,0 - 49%,Single Family,16,4594,1.0,1.0,4.5,4.6,6.2,6.4,24900,374.4282413087461,1.6437527685826625,-0.9931986170910012,-1.6481024565631843,0.9004982946770634
49525,254084.0,2,18,0.75,778840.0,1.09,1691327.0,Acquisition/Demolition,0 - 49%,Single Family,9,11172,2.9,3.0,10.3,10.4,12.6,12.8,30019,492.4800935933654,-0.12711826985809632,-1.0842347921870072,-1.650501915678209,1.0131695027233028
50009,280000.0,1,1,0.75,335500.0,3.65,1224552.0,Acquisition/Demolition,0 - 49%,Single Family,11,8220,0.6,0.6,3.5,3.4,5.7,5.5,19840,304.5196128665492,2.1875113379508013,-0.8959461128319051,-0.7060283214324325,0.8155380244767885
50158,59699.0,1,1,0.75,105893.0,1.0,175214.0,Acquisition/Demolition,0 - 49%,Single Family,15,15779,3.4,3.4,8.8,8.8,14.7,14.7,30828,56.279087637781394,-0.1793669899579159,-0.5447964289597719,-0.8395338256501181,0.12181731033748612
50161,19000.0,1,1,0.75,37028.0,0.0,0.0,Acquisition/Demolition,0 - 49%,Single Family,15,2222,7.9,7.8,19.8,19.7,22.2,22.2,1831,8.679777124750302,-1.6058334906563745,-0.6228576949382912,-1.5120096395645883,-0.6429142866452889
50169,38487.0,1,8,0.75,667679.0,0.0,0.0,Acquisition/Demolition,50 - 99%,Manufactured Home,8,1885,3.8,3.8,9.2,9.0,11.1,11.0,2989,29.01463231495986,-0.014916498972457809,-0.964330436743684,-0.7081948648194651,-0.1499431254436448
50232,17470.0,2,6,0.75,70562.0,0.0,0.0,Acquisition/Demolition,50 - 99%,Single Family,29,911,12.0,12.1,31.9,31.9,35.2,35.1,480,5.567392385929785,-2.608941660497321,-0.92887503755552,-0.6754515678747793,-0.8229160412725162
50265,35451.0,1,3,0.75,70562.0,0.0,0.0,Acquisition/Demolition,50 - 99%,Single Family,16,11581,0.7,0.7,5.9,5.8,11.2,10.9,32532,728.2338399780232,1.1044802594597811,-0.8233809005896401,-1.4901413505935768,1.1740002135171457
50312,306570.0,2,198,0.75,5627643.0,0.0,0.0,Acquisition/Demolition,50 - 99%,Single Family,9,6016,1.6,1.5,8.7,8.7,13.6,13.4,15883,1081.4721748505528,0.2576056772646585,-0.7975432042583943,-0.6824239610455464,1.3366028984264178
50317,7046571.0,69,4758,0.75,4135161.5454545454,0.05636363636363636,14252.272727272728,Acquisition/Demolition,50 - 99%,Single Family,9,17487,0.8,0.8,8.2,8.0,16.9,16.7,37983,657.8418671673121,0.4162401291330921,-0.9321326701166798,-0.6882317755763535,1.1322021990767244
50325,225000.0,3,6,0.75,450950.0,0.0,0.0,Acquisition/Demolition,0 - 49%,Single Family,16,6873,1.6,1.5,5.8,5.8,8.0,8.0,17186,861.7988287940296,1.0462302495576608,-1.1449886591859069,-1.4901413505935768,1.2432414453341605
50401,7227707.0,97,5721,0.75,3551302.5208333335,1.042541666666667,5066461.541666667,Acquisition/Relocation,50 - 99%,Vacant Land,15,16791,3.7,3.7,12.4,12.4,17.1,17.1,28957,74.96036959394412,-0.6384926848464989,-1.225882638639722,-1.6562266482754762,0.2395073228273213
50435,98307.0,1,4,0.75,115723.0,0.0,0.0,Acquisition/Demolition,50 - 99%,Single Family,15,700,6.3,6.3,11.1,11.6,13.4,13.4,718,6.818332787534341,-0.6001410009836398,-0.9950342400305277,-1.4024568720696675,-0.7408991828829534
50468,462925.0,11,102,0.7618181818181818,421075.9090909091,0.21727272727272728,2994.6363636363635,Acquisition/Demolition,50 - 99%,Single Family,15,1770,6.6,6.8,13.4,13.5,16.3,16.4,1383,5.403055898094194,-0.9432789609340048,-1.1182680659631858,-1.6381679603331878,-0.8350165376198355
50501,711017.0,9,90,0.75,921437.0,1.2059999999999997,476123.0,Acquisition/Demolition,50 - 99%,Single Family,8,16352,3.7,3.7,9.7,9.7,13.6,13.5,28077,69.49280715413612,-0.2310188475751067,-1.2862195556919558,-0.8775316784457672,0.20840583423928474
50595,117667.0,2,6,0.75,76593.0,0.0,0.0,Acquisition/Demolition,50 - 99%,Single Family,15,7429,5.0,5.0,14.4,14.4,17.6,17.6,8988,22.516376022748073,-0.9288886510848018,-1.3557982486580076,-0.9161872162030864,-0.253804585747484
50613,11531752.0,167,20948,0.7602424242424246,5021777.1878787875,0.09961212121212117,72135.30303030302,Acquisition/Demolition,50 - 99%,Vacant Land,9,17507,3.6,3.6,12.4,12.4,16.2,16.2,43717,134.16171746688218,-0.5796725194576073,-1.0514797405817655,-1.541111248230955,0.4786333779935565
